DATA ĐH 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,AUTO,,,,AUTO,,,,,,,,
,,,MÔ TẢ SẢN PHẨM,,,,,,TỈ LỆ SIZE,,,,,,,,,,,,,,,,,THÔNG TIN NHẬP HÀNG,,,,,,,,
STT,PHÂN LOẠI ĐH,PHÂN CẤP SP,TÊN SẢN PHẨM,HÌNH ẢNH,ART/ MÃ SP,Màu,LOẠI SP,CHẤT LIỆU,S / 29,M / 30,L / 31,XL / 32,XXL / 34,SL ĐẶT HÀNG (pcs),"ĐƠN GIÁ
(VNĐ)",TỔNG GIÁ TRỊ,NHÀ MÁY,TIMELINE NHẬP KHO,NGÀY GỬI PO,NGÀY GIAO HÀNG DỰ KIẾN,⚠️ Phân loại đơn hàng,Quý,Tuần,Mã Đơn Đặt Hàng,Trạng Thái,NGÀY NHẬP KHO DỰ KIẾN,NGÀY GIAO THỰC TẾ,SL NHẬP KHO/ Thực tế,% TIẾN ĐỘ NHẬP HÀNG,TRẠNG THÁI GIAO HÀNG,TRẠNG THÁI ĐƠN HÀNG,GHI CHÚ ĐƠN HÀNG,Giá Trị Nhập Hàng thực tế,
186,RESTOCK,CHỦ LỰC,KAKI SD,,PO126,BE,,,50,150,150,100,50,500,136.080 đ,68.040.000 đ,LC,Tháng 6,19/3/2026,26/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,186_PO126_BE,,27/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
187,RESTOCK,CHỦ LỰC,KAKI SD,,PO126,NÂU ,,,50,150,150,100,50,500,136.080 đ,68.040.000 đ,LC,Tháng 6,19/3/2026,26/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,187_PO126_NÂU ,,27/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
188,RESTOCK,CHỦ LỰC,QUẦN TÂY LƯNG CHUN,,PO86,"ĐEN
",,,50,200,200,100,50,600,168.480 đ,101.088.000 đ,LC,Tháng 6,19/3/2026,26/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,"188_PO86_ĐEN
",,27/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
189,RESTOCK,CHỦ LỰC,QUẦN TÂY LƯNG CHUN,,PO86,BE,,,50,150,150,100,50,500,168.480 đ,84.240.000 đ,LC,Tháng 6,19/3/2026,26/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,189_PO86_BE,,27/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
190,RESTOCK,DUY TRÌ,Sơ mi OXFORD PREMIUM,,PO252,TRẮNG 02,,,,200,250,250,100,800,150.120 đ,120.096.000 đ,GLX,Tháng 8,"20/3/2026
30/3/2026 ( RV )",24/08/2026,ĐƠN ĐỊNH KỲ,Quý 3,Tuần 4,190_PO252_TRẮNG 02,,25/08/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
191,RESTOCK,DUY TRÌ,Sơ mi OXFORD PREMIUM,,PO252,NAVY 35 ,,,,200,250,250,100,800,159.840 đ,127.872.000 đ,GLX,Tháng 8,"20/3/2026
30/3/2026 ( RV )",24/08/2026,ĐƠN ĐỊNH KỲ,Quý 3,Tuần 4,191_PO252_NAVY 35 ,,25/08/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
192,RESTOCK,DUY TRÌ,Sơ mi OXFORD PREMIUM,,PO252,XANH NHẠT 07,,,,175,250,175,100,700,150.120 đ,105.084.000 đ,GLX,Tháng 8,"20/3/2026
30/3/2026 ( RV )",24/08/2026,ĐƠN ĐỊNH KỲ,Quý 3,Tuần 4,192_PO252_XANH NHẠT 07,,25/08/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,/
193,RESTOCK,DUY TRÌ,Sơ mi POPLIN,,PO258,TRẮNG 02,,,,175,200,150,75,600,149.580 đ,89.748.000 đ,GLX,Tháng 8,"20/3/2026
30/3/2026 ( RV )",24/08/2026,ĐƠN ĐỊNH KỲ,Quý 3,Tuần 4,193_PO258_TRẮNG 02,,25/08/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
194,RESTOCK,DUY TRÌ,Sơ mi POPLIN,,PO258,ĐEN 147,,,,175,200,150,75,600,149.580 đ,89.748.000 đ,GLX,Tháng 8,"20/3/2026
30/3/2026 ( RV )",24/08/2026,ĐƠN ĐỊNH KỲ,Quý 3,Tuần 4,194_PO258_ĐEN 147,,25/08/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
195,RESTOCK,DUY TRÌ,Sơ mi POPLIN,,PO258,BE 05,,,,175,200,150,75,600,149.580 đ,89.748.000 đ,GLX,Tháng 8,"20/3/2026
30/3/2026 ( RV )",24/08/2026,ĐƠN ĐỊNH KỲ,Quý 3,Tuần 4,195_PO258_BE 05,,25/08/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
196,RESTOCK,CHỦ LỰC,BASIC CLASSIC,,PO119,XÁM NHẠT,,,,175,200,150,75,600,118.800 đ,71.280.000 đ,AT,Tháng 7,21/03/2026,06/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,196_PO119_XÁM NHẠT,,07/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
197,RESTOCK,CHỦ LỰC,BASIC CLASSIC,,PO119,TRẮNG,,,,175,200,150,75,600,112.860 đ,67.716.000 đ,TLN,Tháng 7,"21/03/2026
( TLN 7/4/2026)
9/4/2026 ( RV giá)",06/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,197_PO119_TRẮNG,,07/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
198,RESTOCK,CHỦ LỰC,BASIC CLASSIC,,PO119,NAVY KEM,,,,175,200,150,75,600,118.800 đ,71.280.000 đ,AT,Tháng 7,21/03/2026,16/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,198_PO119_NAVY KEM,,17/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
199,RESTOCK,CHỦ LỰC,BASIC CLASSIC,,PO119,CAFE,,,,175,200,150,75,600,112.860 đ,67.716.000 đ,TLN,Tháng 7,"21/03/2026
13/4/2026 cancel -> chuyển TLN",16/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,199_PO119_CAFE,,17/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
200,RESTOCK,CHỦ LỰC,CLASSIC DIAMOND V2,,PO276,BE NHẠT,,,,175,200,150,75,600,128.520 đ,77.112.000 đ,AT,Tháng 7,21/03/2026,24/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,200_PO276_BE NHẠT,,25/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
201,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,TRẮNG,,,,400,500,400,200,1.500,112.860 đ,169.290.000 đ,TLN,Tháng 7,20/03/2026,06/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,201_PO88_TRẮNG,,07/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
202,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,ĐEN,,,,250,250,200,100,800,112.860 đ,90.288.000 đ,TLN,Tháng 7,20/03/2026,06/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,202_PO88_ĐEN,,07/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
203,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,NAVY,,,,250,250,200,100,800,112.860 đ,90.288.000 đ,TLN,Tháng 7,20/03/2026,14/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,203_PO88_NAVY,,15/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
204,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,BE,,,,250,250,200,100,800,112.860 đ,90.288.000 đ,TLN,Tháng 7,20/03/2026,17/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,204_PO88_BE,,18/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
205,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,BE NHẠT,,,,175,200,150,75,600,112.860 đ,67.716.000 đ,TLN,Tháng 7,20/03/2026,17/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,205_PO88_BE NHẠT,,18/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
206,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,ĐỎ NÂU,,,,175,200,150,75,600,112.860 đ,67.716.000 đ,TLN,Tháng 7,"20/03/2026
25/3/2026 (rv)",17/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,206_PO88_ĐỎ NÂU,Cancel,18/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
207,NEW IN,NEWIN,BASIC SYMBOL,,PO88,MINT,,,,250,250,200,100,800,112.860 đ,90.288.000 đ,TLN,Tháng 7,20/03/2026,01/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,207_PO88_MINT,,02/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
208,NEW IN,NEWIN,BASIC SYMBOL,,PO88,OLIU,,,,250,250,200,100,800,112.860 đ,90.288.000 đ,TLN,Tháng 7,20/03/2026,01/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,208_PO88_OLIU,,02/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
209,NEW IN,NEWIN,BASIC SYMBOL,,PO88,DENIM,,,,250,250,200,100,800,127.656 đ,102.124.800 đ,TLN,Tháng 7,20/03/2026,01/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,209_PO88_DENIM,,02/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
210,RESTOCK,DUY TRÌ,ADEN,,PO105,TRẮNG,,,,250,250,200,100,800,127.656 đ,102.124.800 đ,TLN,Tháng 7,20/03/2026,14/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,210_PO105_TRẮNG,,15/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
211,RESTOCK,DUY TRÌ,THOMAS,,PO97,BE,,,,250,250,200,100,800,123.444 đ,98.755.200 đ,TLN,Tháng 7,"20/03/2026
30/3/2026 (RV)",09/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,211_PO97_BE,Cancel,10/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
212,RESTOCK,DUY TRÌ,RUM,,PO241,KEM NHẠT,,,,250,250,200,100,800,126.576 đ,101.260.800 đ,TLN,Tháng 7,20/03/2026,04/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,212_PO241_KEM NHẠT,,05/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
213,RESTOCK,DUY TRÌ,KANE,,PO235,BE ĐẬM,,,,175,200,150,75,600,128.736 đ,77.241.600 đ,TLN,Tháng 8,"20/03/2026
25/3/2026 ( RV)",19/08/2026,ĐƠN ĐỊNH KỲ,Quý 3,Tuần 3,213_PO235_BE ĐẬM,,20/08/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,RV Chuyển T7-> T8
214,RESTOCK,DUY TRÌ,KANE,,PO235,NAVY,,,,175,200,150,75,600,129.816 đ,77.889.600 đ,TLN,Tháng 7,20/03/2026,23/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,214_PO235_NAVY,,24/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
215,RESTOCK,DUY TRÌ,WADE,,PO236,NAVY,,,,175,200,150,75,600,128.736 đ,77.241.600 đ,TLN,Tháng 7,20/03/2026,23/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,215_PO236_NAVY,,24/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
216,RESTOCK,DUY TRÌ,WICK,,PO226,BE ĐẬM,,,,250,250,200,100,800,126.576 đ,101.260.800 đ,TLN,Tháng 7,20/03/2026,09/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,216_PO226_BE ĐẬM,,10/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
217,NEW IN,NEWIN,RUM PMK36,,PO241,KHAKI,,,,175,200,150,75,600,126.576 đ,75.945.600 đ,TLN,Tháng 7,20/03/2026,04/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,217_PO241_KHAKI,,05/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
218,NEW IN,NEWIN,LEDO PMB87,,PO306,KEM NHẠT,,,,175,200,150,75,600,132.948 đ,79.768.800 đ,TLN,Tháng 7,20/03/2026,04/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,218_PO306_KEM NHẠT,,05/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
219,RESTOCK,CHỦ LỰC,JEAN STRAIGHT,,PO216,ĐEN,,,100,125,150,125,100,600,194.400 đ,116.640.000 đ,LC,Tháng 7,19/03/2026,14/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,219_PO216_ĐEN,,15/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
220,RESTOCK,CHỦ LỰC,JEAN STRAIGHT,,PO216,XANH ĐẬM,,,100,125,150,125,100,600,194.400 đ,116.640.000 đ,LC,Tháng 7,19/03/2026,14/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,220_PO216_XANH ĐẬM,,15/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
221,RESTOCK,CHỦ LỰC,JEAN STRAIGHT,,PO216,XANH NHẠT,,,100,125,150,125,100,600,194.400 đ,116.640.000 đ,LC,Tháng 7,19/03/2026,03/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,221_PO216_XANH NHẠT,,04/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
222,NEW IN,NEWIN,JEAN STRAIGHT,,PO216,INDIGO,,,125,175,200,175,125,800,194.400 đ,155.520.000 đ,LC,Tháng 7,19/03/2026,03/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,222_PO216_INDIGO,,04/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
223,RESTOCK,CHỦ LỰC,SHORT KAKI,,PO99,ĐEN,,,50,250,300,200,,800,123.120 đ,98.496.000 đ,LC,Tháng 7,19/03/2026,16/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,223_PO99_ĐEN,,17/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
224,RESTOCK,CHỦ LỰC,SHORT KAKI,,PO99,BE ĐẬM,,,50,170,200,180,,600,123.120 đ,73.872.000 đ,LC,Tháng 7,19/03/2026,16/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,224_PO99_BE ĐẬM,,17/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
225,RESTOCK,CHỦ LỰC,SHORT KAKI,,PO99,BE,,,50,200,230,200,,680,112.000 đ,76.160.000 đ,LC,Tháng 7,"19/03/2026
24/3/2026 ( RV )",21/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,225_PO99_BE,,22/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
226,RESTOCK,CHỦ LỰC,KAKI SD,,PO126,ĐEN,,,50,125,150,125,50,500,136.080 đ,68.040.000 đ,LC,Tháng 7,19/03/2026,21/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,226_PO126_ĐEN,,22/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
227,RESTOCK,CHỦ LỰC,KAKI SD,,PO126,BE,,,50,125,150,125,50,500,136.080 đ,68.040.000 đ,LC,Tháng 7,19/03/2026,21/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,227_PO126_BE,,22/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
228,RESTOCK,DUY TRÌ,IRISH PMD35 ,,PO260,KEM,,,,100,200,150,50,500,135.000 đ,67.500.000 đ,TLN,Tháng 5,"25/03/2026
30/3/2026 (RV)",19/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,228_PO260_KEM,Cancel,20/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
229,RESTOCK,DUY TRÌ,TRAVIS,,PO98,NAVY,,,,250,250,200,100,800,124.524 đ,99.619.200 đ,TLN,Tháng 6,25/03/2026,19/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,229_PO98_NAVY,,20/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
230,RESTOCK,DUY TRÌ,Sơ mi OXFORD PREMIUM,,PO252,TRẮNG 02,,,,200,250,250,100,800,150.120 đ,120.096.000 đ,GLX,Tháng 7,20/03/2026,27/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 5,230_PO252_TRẮNG 02,,28/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
231,RESTOCK,DUY TRÌ,Sơ mi OXFORD PREMIUM,,PO252,NAVY 35,,,,200,250,250,100,800,159.840 đ,127.872.000 đ,GLX,Tháng 7,20/03/2026,27/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 5,231_PO252_NAVY 35,,28/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
232,RESTOCK,DUY TRÌ,Sơ mi OXFORD PREMIUM,,PO252,XANH NHẠT 07,,,,175,200,150,75,600,150.120 đ,90.072.000 đ,GLX,Tháng 7,20/03/2026,27/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 5,232_PO252_XANH NHẠT 07,,28/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
233,RESTOCK,DUY TRÌ,Sơ mi OXFORD PREMIUM,,PO252,BE,,,,175,200,150,75,600,150.120 đ,90.072.000 đ,GLX,Tháng 7,20/03/2026,27/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 5,233_PO252_BE,,28/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
234,RESTOCK,DUY TRÌ,Sơ mi OXFORD PREMIUM,,PO252,ĐEN,,,,175,200,150,75,600,159.840 đ,95.904.000 đ,GLX,Tháng 7,20/03/2026,27/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 5,234_PO252_ĐEN,,28/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
235,NEW IN,NEWIN,Sơ mi TAY NGẮN  POPLIN,,PO308,ĐEN ,,,,175,200,150,75,600,133.380 đ,80.028.000 đ,GLX,Tháng 7,20/03/2026,02/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,235_PO308_ĐEN ,,03/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
236,NEW IN,NEWIN,Sơ mi TAY NGẮN  POPLIN,,PO308,CAFE,,,,175,200,150,75,600,133.380 đ,80.028.000 đ,GLX,Tháng 7,20/03/2026,02/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,236_PO308_CAFE,,03/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
237,RESTOCK,DUY TRÌ,MAVEN,,PO230,NAVY,,,,250,250,200,100,800,135.000 đ,108.000.000 đ,TLN,Tháng 6,25/03/2026,23/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,237_PO230_NAVY,,24/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
238,RESTOCK,DUY TRÌ,IRISH PMD35 ,,PO260,KEM,,,,250,250,200,100,800,135.000 đ,108.000.000 đ,TLN,Tháng 7,25/03/2026,09/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,238_PO260_KEM,,10/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
239,RESTOCK,DUY TRÌ,IRISH PMD35 ,,PO260,KEM,,,,100,150,,,250,139.320 đ,34.830.000 đ,AT,Tháng 5,26/03/2026,07/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,239_PO260_KEM,,08/05/2026,,,,Sắp giao hàng,Sắp giao hàng,,,
240,RESTOCK,CHỦ LỰC,ZYBER,,PO210,ĐEN,,,,250,250,125,75,700,135.000 đ,94.500.000 đ,AT,Tháng 6,26/03/2026,19/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 3,240_PO210_ĐEN,,20/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
241,RESTOCK,PHỄU,VỚ LOGO,,VO5,TRẮNG,,,2.000,,,,,2.000,11.000 đ,22.000.000 đ,HN KNIT,Tháng 4,24/03/2026,11/04/2026,ĐƠN ĐỊNH KỲ,Quý 1,Tuần 2,241_VO5_TRẮNG,,12/04/2026,02/04/2026,2000,"100,00%",Đúng hạn,Hoàn thành,,22.000.000 đ,
242,RESTOCK,PHỄU,VỚ LOGO,,VO5,ĐEN,,,2.000,,,,,2.000,11.000 đ,22.000.000 đ,HN KNIT,Tháng 4,24/03/2026,11/04/2026,ĐƠN ĐỊNH KỲ,Quý 1,Tuần 2,242_VO5_ĐEN,,12/04/2026,02/04/2026,1975,"98,75%",Đúng hạn,Hoàn thành,,21.725.000 đ,
243,RESTOCK,PHỄU,VỚ LOGO,,VO5,TRẮNG,,,2.000,,,,,2.000,11.000 đ,22.000.000 đ,HN KNIT,Tháng 5,"24/03/2026
28/3/2026 ( RV )",27/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,243_VO5_TRẮNG,,28/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
244,RESTOCK,PHỄU,VỚ LOGO,,VO5,ĐEN,,,2.000,,,,,2.000,11.000 đ,22.000.000 đ,HN KNIT,Tháng 5,"24/03/2026
28/3/2026 ( RV )",27/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 4,244_VO5_ĐEN,,28/05/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
245,RESTOCK,PHỄU,VỚ LOGO,,VO5,TRẮNG,,,2.000,,,,,2.000,11.000 đ,22.000.000 đ,HN KNIT,Tháng 6,24/03/2026,29/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 5,245_VO5_TRẮNG,,30/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
246,RESTOCK,PHỄU,VỚ LOGO,,VO5,ĐEN,,,2.000,,,,,2.000,11.000 đ,22.000.000 đ,HN KNIT,Tháng 6,24/03/2026,29/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 5,246_VO5_ĐEN,,30/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
247,RESTOCK,PHỄU,VỚ LOGO,,VO5,TRẮNG,,,2.000,,,,,2.000,11.000 đ,22.000.000 đ,HN KNIT,Tháng 7,"24/03/2026
28/3/2026 ( RV )",29/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 5,247_VO5_TRẮNG,,30/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
248,RESTOCK,PHỄU,VỚ LOGO,,VO5,ĐEN,,,2.000,,,,,2.000,11.000 đ,22.000.000 đ,HN KNIT,Tháng 7,"24/03/2026
28/3/2026 ( RV )",29/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 5,248_VO5_ĐEN,,30/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
249,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,TRẮNG,,,,280,270,,,550,112.860 đ,62.073.000 đ,TLN,Tháng 3,30/03/2026 9( rv),27/03/2026,ĐƠN ĐỊNH KỲ,Quý 1,Tuần 4,249_PO88_TRẮNG,,28/03/2026,27/03/2026,552,"100,36%",Đúng hạn,Hoàn thành,,62.298.720 đ,
250,NEW IN,PHỄU,TÚI GIẶT,,PO401,TRẮNG,,,2.000,,,,,2.000,17.496 đ,34.992.000 đ,TLN,Tháng 5,30/03/2026,04/05/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,250_PO401_TRẮNG,,05/05/2026,,,,Sắp giao hàng,Sắp giao hàng,,,
251,RESTOCK,PHỄU,TÚI GIẶT,,PO401,TRẮNG,,,2.000,,,,,2.000,17.496 đ,34.992.000 đ,TLN,Tháng 6,30/03/2026,04/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,251_PO401_TRẮNG,,05/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
252,RESTOCK,PHỄU,TÚI GIẶT,,PO401,TRẮNG,,,2.000,,,,,2.000,17.496 đ,34.992.000 đ,TLN,Tháng 7,30/03/2026,08/07/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 2,252_PO401_TRẮNG,,09/07/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
253,RESTOCK,CHỦ LỰC,BASIC SYMBOL,,PO88,XANH LÁ,,,,250,250,200,100,800,112.860 đ,90.288.000 đ,TLN,Tháng 8,13/4/2026,,ĐƠN ĐỊNH KỲ,Quý 3,,253_PO88_XANH LÁ,,31/12/1899,,,,,,,,
254,NEW IN,PHỄU,BOXER COTTON,,PO402,ĐEN,,,,420,560,340,180,1.500,32.400 đ,48.600.000 đ,WS,Tháng 6,17/04/2026,03/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,254_PO402_ĐEN,Cancel,04/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
255,NEW IN,PHỄU,BOXER COTTON,,PO402,NAVY,,,,420,560,340,180,1.500,32.400 đ,48.600.000 đ,WS,Tháng 6,17/04/2026,03/06/2026,ĐƠN ĐỊNH KỲ,Quý 2,Tuần 1,255_PO402_NAVY,Cancel,04/06/2026,,,,Chưa tới thời hạn giao hàng,Chưa tới thời hạn giao hàng,,,
